Jahr,Nationalität,Geschlecht,Familienstatus,Alter,Anzahl
31.12.2017,Ausländer,weiblich,Lebenspartnerschaft,50,62
31.12.2017,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,50,13
31.12.2017,Ausländer,weiblich,Lebenspartner verstorben,50,2
31.12.2018,Deutsche,männlich,ledig,50,146318
31.12.2018,Deutsche,männlich,verheiratet,50,360542
31.12.2018,Deutsche,männlich,verwitwet,50,3358
31.12.2018,Deutsche,männlich,geschieden,50,76405
31.12.2018,Deutsche,männlich,Lebenspartnerschaft,50,1627
31.12.2018,Deutsche,männlich,Lebenspartnerschaft aufgehoben,50,274
31.12.2018,Deutsche,männlich,Lebenspartner verstorben,50,68
31.12.2018,Deutsche,weiblich,ledig,50,94257
31.12.2018,Deutsche,weiblich,verheiratet,50,377555
31.12.2018,Deutsche,weiblich,verwitwet,50,12049
31.12.2018,Deutsche,weiblich,geschieden,50,97975
31.12.2018,Deutsche,weiblich,Lebenspartnerschaft,50,1130
31.12.2018,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,50,294
31.12.2018,Deutsche,weiblich,Lebenspartner verstorben,50,25
31.12.2018,Ausländer,männlich,ledig,50,20220
31.12.2018,Ausländer,männlich,verheiratet,50,48927
31.12.2018,Ausländer,männlich,verwitwet,50,536
31.12.2018,Ausländer,männlich,geschieden,50,10005
31.12.2018,Ausländer,männlich,Lebenspartnerschaft,50,169
31.12.2018,Ausländer,männlich,Lebenspartnerschaft aufgehoben,50,47
31.12.2018,Ausländer,männlich,Lebenspartner verstorben,50,8
31.12.2018,Ausländer,weiblich,ledig,50,10727
31.12.2018,Ausländer,weiblich,verheiratet,50,47930
31.12.2018,Ausländer,weiblich,verwitwet,50,2125
31.12.2018,Ausländer,weiblich,geschieden,50,11038
31.12.2018,Ausländer,weiblich,Lebenspartnerschaft,50,71
31.12.2018,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,50,16
31.12.2018,Ausländer,weiblich,Lebenspartner verstorben,50,1
31.12.2019,Deutsche,männlich,ledig,50,139808
31.12.2019,Deutsche,männlich,verheiratet,50,341480
31.12.2019,Deutsche,männlich,verwitwet,50,3128
31.12.2019,Deutsche,männlich,geschieden,50,70680
31.12.2019,Deutsche,männlich,Lebenspartnerschaft,50,-
31.12.2019,Deutsche,männlich,Lebenspartnerschaft aufgehoben,50,-
31.12.2019,Deutsche,männlich,Lebenspartner verstorben,50,-
31.12.2019,Deutsche,weiblich,ledig,50,92431
31.12.2019,Deutsche,weiblich,verheiratet,50,356723
31.12.2019,Deutsche,weiblich,verwitwet,50,11150
31.12.2019,Deutsche,weiblich,geschieden,50,90480
31.12.2019,Deutsche,weiblich,Lebenspartnerschaft,50,-
31.12.2019,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,50,-
31.12.2019,Deutsche,weiblich,Lebenspartner verstorben,50,-
31.12.2019,Ausländer,männlich,ledig,50,22407
31.12.2019,Ausländer,männlich,verheiratet,50,49331
31.12.2019,Ausländer,männlich,verwitwet,50,570
31.12.2019,Ausländer,männlich,geschieden,50,10341
31.12.2019,Ausländer,männlich,Lebenspartnerschaft,50,-
31.12.2019,Ausländer,männlich,Lebenspartnerschaft aufgehoben,50,-
31.12.2019,Ausländer,männlich,Lebenspartner verstorben,50,-
31.12.2019,Ausländer,weiblich,ledig,50,11804
31.12.2019,Ausländer,weiblich,verheiratet,50,50041
31.12.2019,Ausländer,weiblich,verwitwet,50,2020
31.12.2019,Ausländer,weiblich,geschieden,50,11551
31.12.2019,Ausländer,weiblich,Lebenspartnerschaft,50,-
31.12.2019,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,50,-
31.12.2019,Ausländer,weiblich,Lebenspartner verstorben,50,-
31.12.2020,Deutsche,männlich,ledig,50,130686
31.12.2020,Deutsche,männlich,verheiratet,50,309951
31.12.2020,Deutsche,männlich,verwitwet,50,2877
31.12.2020,Deutsche,männlich,geschieden,50,63328
31.12.2020,Deutsche,männlich,Lebenspartnerschaft,50,-
31.12.2020,Deutsche,männlich,Lebenspartnerschaft aufgehoben,50,-
31.12.2020,Deutsche,männlich,Lebenspartner verstorben,50,-
31.12.2020,Deutsche,weiblich,ledig,50,87687
31.12.2020,Deutsche,weiblich,verheiratet,50,326749
31.12.2020,Deutsche,weiblich,verwitwet,50,10091
31.12.2020,Deutsche,weiblich,geschieden,50,81542
31.12.2020,Deutsche,weiblich,Lebenspartnerschaft,50,-
31.12.2020,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,50,-
31.12.2020,Deutsche,weiblich,Lebenspartner verstorben,50,-
31.12.2020,Ausländer,männlich,ledig,50,25419
31.12.2020,Ausländer,männlich,verheiratet,50,48456
31.12.2020,Ausländer,männlich,verwitwet,50,558
31.12.2020,Ausländer,männlich,geschieden,50,10489
31.12.2020,Ausländer,männlich,Lebenspartnerschaft,50,-
31.12.2020,Ausländer,männlich,Lebenspartnerschaft aufgehoben,50,-
31.12.2020,Ausländer,männlich,Lebenspartner verstorben,50,-
31.12.2020,Ausländer,weiblich,ledig,50,13827
31.12.2020,Ausländer,weiblich,verheiratet,50,52060
31.12.2020,Ausländer,weiblich,verwitwet,50,2008
31.12.2020,Ausländer,weiblich,geschieden,50,12117
31.12.2020,Ausländer,weiblich,Lebenspartnerschaft,50,-
31.12.2020,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,50,-
31.12.2020,Ausländer,weiblich,Lebenspartner verstorben,50,-
31.12.2021,Deutsche,männlich,ledig,50,126968
31.12.2021,Deutsche,männlich,verheiratet,50,294709
31.12.2021,Deutsche,männlich,verwitwet,50,2674
31.12.2021,Deutsche,männlich,geschieden,50,60018
31.12.2021,Deutsche,männlich,Lebenspartnerschaft,50,-
31.12.2021,Deutsche,männlich,Lebenspartnerschaft aufgehoben,50,-
31.12.2021,Deutsche,männlich,Lebenspartner verstorben,50,-
31.12.2021,Deutsche,weiblich,ledig,50,87217
31.12.2021,Deutsche,weiblich,verheiratet,50,309906
31.12.2021,Deutsche,weiblich,verwitwet,50,9605
31.12.2021,Deutsche,weiblich,geschieden,50,77205
31.12.2021,Deutsche,weiblich,Lebenspartnerschaft,50,-
31.12.2021,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,50,-
31.12.2021,Deutsche,weiblich,Lebenspartner verstorben,50,-
31.12.2021,Ausländer,männlich,ledig,50,26713
31.12.2021,Ausländer,männlich,verheiratet,50,47246
31.12.2021,Ausländer,männlich,verwitwet,50,555
31.12.2021,Ausländer,männlich,geschieden,50,10738
31.12.2021,Ausländer,männlich,Lebenspartnerschaft,50,-
31.12.2021,Ausländer,männlich,Lebenspartnerschaft aufgehoben,50,-
31.12.2021,Ausländer,männlich,Lebenspartner verstorben,50,-
31.12.2021,Ausländer,weiblich,ledig,50,15237
31.12.2021,Ausländer,weiblich,verheiratet,50,52617
31.12.2021,Ausländer,weiblich,verwitwet,50,2076
31.12.2021,Ausländer,weiblich,geschieden,50,12226
31.12.2021,Ausländer,weiblich,Lebenspartnerschaft,50,-
31.12.2021,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,50,-
31.12.2021,Ausländer,weiblich,Lebenspartner verstorben,50,-
31.12.2022,Deutsche,männlich,ledig,50,113340
31.12.2022,Deutsche,männlich,verheiratet,50,261553
31.12.2022,Deutsche,männlich,verwitwet,50,2316
31.12.2022,Deutsche,männlich,geschieden,50,52895
31.12.2022,Deutsche,männlich,Lebenspartnerschaft,50,-
31.12.2022,Deutsche,männlich,Lebenspartnerschaft aufgehoben,50,-
31.12.2022,Deutsche,männlich,Lebenspartner verstorben,50,-
31.12.2022,Deutsche,weiblich,ledig,50,78720
31.12.2022,Deutsche,weiblich,verheiratet,50,276562
31.12.2022,Deutsche,weiblich,verwitwet,50,8555
31.12.2022,Deutsche,weiblich,geschieden,50,67709
31.12.2022,Deutsche,weiblich,Lebenspartnerschaft,50,-
31.12.2022,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,50,-
31.12.2022,Deutsche,weiblich,Lebenspartner verstorben,50,-
31.12.2022,Ausländer,männlich,ledig,50,32062
31.12.2022,Ausländer,männlich,verheiratet,50,47781
31.12.2022,Ausländer,männlich,verwitwet,50,535
31.12.2022,Ausländer,männlich,geschieden,50,10590
31.12.2022,Ausländer,männlich,Lebenspartnerschaft,50,-
31.12.2022,Ausländer,männlich,Lebenspartnerschaft aufgehoben,50,-
31.12.2022,Ausländer,männlich,Lebenspartner verstorben,50,-
31.12.2022,Ausländer,weiblich,ledig,50,22866
31.12.2022,Ausländer,weiblich,verheiratet,50,54615
31.12.2022,Ausländer,weiblich,verwitwet,50,2090
31.12.2022,Ausländer,weiblich,geschieden,50,13097
31.12.2022,Ausländer,weiblich,Lebenspartnerschaft,50,-
31.12.2022,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,50,-
31.12.2022,Ausländer,weiblich,Lebenspartner verstorben,50,-
__________,,,,50,
31.12.2014,Deutsche,männlich,ledig,51,130656
31.12.2014,Deutsche,männlich,verheiratet,51,421900
31.12.2014,Deutsche,männlich,verwitwet,51,4900
31.12.2014,Deutsche,männlich,geschieden,51,96137
31.12.2014,Deutsche,männlich,Lebenspartnerschaft,51,1834
31.12.2014,Deutsche,männlich,Lebenspartnerschaft aufgehoben,51,152
31.12.2014,Deutsche,männlich,Lebenspartner verstorben,51,32
31.12.2014,Deutsche,weiblich,ledig,51,79732
31.12.2014,Deutsche,weiblich,verheiratet,51,435530
31.12.2014,Deutsche,weiblich,verwitwet,51,18953
31.12.2014,Deutsche,weiblich,geschieden,51,112552
31.12.2014,Deutsche,weiblich,Lebenspartnerschaft,51,1337
31.12.2014,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,51,109
31.12.2014,Deutsche,weiblich,Lebenspartner verstorben,51,17
31.12.2014,Ausländer,männlich,ledig,51,7776
31.12.2014,Ausländer,männlich,verheiratet,51,42771
31.12.2014,Ausländer,männlich,verwitwet,51,505
31.12.2014,Ausländer,männlich,geschieden,51,7676
31.12.2014,Ausländer,männlich,Lebenspartnerschaft,51,135
31.12.2014,Ausländer,männlich,Lebenspartnerschaft aufgehoben,51,15
31.12.2014,Ausländer,männlich,Lebenspartner verstorben,51,2
31.12.2014,Ausländer,weiblich,ledig,51,3967
31.12.2014,Ausländer,weiblich,verheiratet,51,36728
31.12.2014,Ausländer,weiblich,verwitwet,51,2104
31.12.2014,Ausländer,weiblich,geschieden,51,7744
31.12.2014,Ausländer,weiblich,Lebenspartnerschaft,51,45
31.12.2014,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,51,14
31.12.2014,Ausländer,weiblich,Lebenspartner verstorben,51,1
31.12.2015,Deutsche,männlich,ledig,51,138105
31.12.2015,Deutsche,männlich,verheiratet,51,415134
31.12.2015,Deutsche,männlich,verwitwet,51,4762
31.12.2015,Deutsche,männlich,geschieden,51,95837
31.12.2015,Deutsche,männlich,Lebenspartnerschaft,51,2129
31.12.2015,Deutsche,männlich,Lebenspartnerschaft aufgehoben,51,158
31.12.2015,Deutsche,männlich,Lebenspartner verstorben,51,52
31.12.2015,Deutsche,weiblich,ledig,51,84432
31.12.2015,Deutsche,weiblich,verheiratet,51,429425
31.12.2015,Deutsche,weiblich,verwitwet,51,17753
31.12.2015,Deutsche,weiblich,geschieden,51,114422
31.12.2015,Deutsche,weiblich,Lebenspartnerschaft,51,1564
31.12.2015,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,51,145
31.12.2015,Deutsche,weiblich,Lebenspartner verstorben,51,18
31.12.2015,Ausländer,männlich,ledig,51,10679
31.12.2015,Ausländer,männlich,verheiratet,51,45957
31.12.2015,Ausländer,männlich,verwitwet,51,534
31.12.2015,Ausländer,männlich,geschieden,51,8406
31.12.2015,Ausländer,männlich,Lebenspartnerschaft,51,159
31.12.2015,Ausländer,männlich,Lebenspartnerschaft aufgehoben,51,23
31.12.2015,Ausländer,männlich,Lebenspartner verstorben,51,6
31.12.2015,Ausländer,weiblich,ledig,51,5203
31.12.2015,Ausländer,weiblich,verheiratet,51,40443
31.12.2015,Ausländer,weiblich,verwitwet,51,2183
31.12.2015,Ausländer,weiblich,geschieden,51,8619
31.12.2015,Ausländer,weiblich,Lebenspartnerschaft,51,55
31.12.2015,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,51,13
31.12.2015,Ausländer,weiblich,Lebenspartner verstorben,51,1
31.12.2016,Deutsche,männlich,ledig,51,139762
31.12.2016,Deutsche,männlich,verheiratet,51,401424
31.12.2016,Deutsche,männlich,verwitwet,51,4338
31.12.2016,Deutsche,männlich,geschieden,51,90879
31.12.2016,Deutsche,männlich,Lebenspartnerschaft,51,2360
31.12.2016,Deutsche,männlich,Lebenspartnerschaft aufgehoben,51,204
31.12.2016,Deutsche,männlich,Lebenspartner verstorben,51,65
31.12.2016,Deutsche,weiblich,ledig,51,86319
31.12.2016,Deutsche,weiblich,verheiratet,51,414246
31.12.2016,Deutsche,weiblich,verwitwet,51,16497
31.12.2016,Deutsche,weiblich,geschieden,51,110772
31.12.2016,Deutsche,weiblich,Lebenspartnerschaft,51,1677
31.12.2016,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,51,180
31.12.2016,Deutsche,weiblich,Lebenspartner verstorben,51,32
31.12.2016,Ausländer,männlich,ledig,51,12699
31.12.2016,Ausländer,männlich,verheiratet,51,46331
31.12.2016,Ausländer,männlich,verwitwet,51,537
31.12.2016,Ausländer,männlich,geschieden,51,8953
31.12.2016,Ausländer,männlich,Lebenspartnerschaft,51,186
31.12.2016,Ausländer,männlich,Lebenspartnerschaft aufgehoben,51,27
31.12.2016,Ausländer,männlich,Lebenspartner verstorben,51,3
31.12.2016,Ausländer,weiblich,ledig,51,6508
31.12.2016,Ausländer,weiblich,verheiratet,51,42515
31.12.2016,Ausländer,weiblich,verwitwet,51,2152
31.12.2016,Ausländer,weiblich,geschieden,51,8992
31.12.2016,Ausländer,weiblich,Lebenspartnerschaft,51,80
31.12.2016,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,51,14
31.12.2016,Ausländer,weiblich,Lebenspartner verstorben,51,1
31.12.2017,Deutsche,männlich,ledig,51,144120
31.12.2017,Deutsche,männlich,verheiratet,51,393289
31.12.2017,Deutsche,männlich,verwitwet,51,4315
31.12.2017,Deutsche,männlich,geschieden,51,87780
31.12.2017,Deutsche,männlich,Lebenspartnerschaft,51,2508
31.12.2017,Deutsche,männlich,Lebenspartnerschaft aufgehoben,51,220
31.12.2017,Deutsche,männlich,Lebenspartner verstorben,51,63
31.12.2017,Deutsche,weiblich,ledig,51,91158
31.12.2017,Deutsche,weiblich,verheiratet,51,408799
31.12.2017,Deutsche,weiblich,verwitwet,51,15322
31.12.2017,Deutsche,weiblich,geschieden,51,109062
31.12.2017,Deutsche,weiblich,Lebenspartnerschaft,51,1798
31.12.2017,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,51,222
31.12.2017,Deutsche,weiblich,Lebenspartner verstorben,51,30
31.12.2017,Ausländer,männlich,ledig,51,14637
31.12.2017,Ausländer,männlich,verheiratet,51,46444
31.12.2017,Ausländer,männlich,verwitwet,51,542
31.12.2017,Ausländer,männlich,geschieden,51,9134
31.12.2017,Ausländer,männlich,Lebenspartnerschaft,51,183
31.12.2017,Ausländer,männlich,Lebenspartnerschaft aufgehoben,51,36
31.12.2017,Ausländer,männlich,Lebenspartner verstorben,51,9
31.12.2017,Ausländer,weiblich,ledig,51,7676
31.12.2017,Ausländer,weiblich,verheiratet,51,43326
31.12.2017,Ausländer,weiblich,verwitwet,51,2094
31.12.2017,Ausländer,weiblich,geschieden,51,9451
31.12.2017,Ausländer,weiblich,Lebenspartnerschaft,51,69
31.12.2017,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,51,11
31.12.2017,Ausländer,weiblich,Lebenspartner verstorben,51,2
31.12.2018,Deutsche,männlich,ledig,51,143929
31.12.2018,Deutsche,männlich,verheiratet,51,378241
31.12.2018,Deutsche,männlich,verwitwet,51,4028
31.12.2018,Deutsche,männlich,geschieden,51,82701
31.12.2018,Deutsche,männlich,Lebenspartnerschaft,51,1575
31.12.2018,Deutsche,männlich,Lebenspartnerschaft aufgehoben,51,251
31.12.2018,Deutsche,männlich,Lebenspartner verstorben,51,75
31.12.2018,Deutsche,weiblich,ledig,51,92250
31.12.2018,Deutsche,weiblich,verheiratet,51,393990
31.12.2018,Deutsche,weiblich,verwitwet,51,14312
31.12.2018,Deutsche,weiblich,geschieden,51,104683
31.12.2018,Deutsche,weiblich,Lebenspartnerschaft,51,1149
31.12.2018,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,51,231
31.12.2018,Deutsche,weiblich,Lebenspartner verstorben,51,26
31.12.2018,Ausländer,männlich,ledig,51,17945
31.12.2018,Ausländer,männlich,verheiratet,51,45381
31.12.2018,Ausländer,männlich,verwitwet,51,571
31.12.2018,Ausländer,männlich,geschieden,51,9324
31.12.2018,Ausländer,männlich,Lebenspartnerschaft,51,161
31.12.2018,Ausländer,männlich,Lebenspartnerschaft aufgehoben,51,33
31.12.2018,Ausländer,männlich,Lebenspartner verstorben,51,13
31.12.2018,Ausländer,weiblich,ledig,51,9559
31.12.2018,Ausländer,weiblich,verheiratet,51,43438
31.12.2018,Ausländer,weiblich,verwitwet,51,2156
31.12.2018,Ausländer,weiblich,geschieden,51,10129
31.12.2018,Ausländer,weiblich,Lebenspartnerschaft,51,54
31.12.2018,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,51,12
31.12.2018,Ausländer,weiblich,Lebenspartner verstorben,51,3
31.12.2019,Deutsche,männlich,ledig,51,143006
31.12.2019,Deutsche,männlich,verheiratet,51,362054
31.12.2019,Deutsche,männlich,verwitwet,51,3809
31.12.2019,Deutsche,männlich,geschieden,51,78143
31.12.2019,Deutsche,männlich,Lebenspartnerschaft,51,-
31.12.2019,Deutsche,männlich,Lebenspartnerschaft aufgehoben,51,-
31.12.2019,Deutsche,männlich,Lebenspartner verstorben,51,-
31.12.2019,Deutsche,weiblich,ledig,51,92352
31.12.2019,Deutsche,weiblich,verheiratet,51,377668
31.12.2019,Deutsche,weiblich,verwitwet,51,13278
31.12.2019,Deutsche,weiblich,geschieden,51,99398
31.12.2019,Deutsche,weiblich,Lebenspartnerschaft,51,-
31.12.2019,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,51,-
31.12.2019,Deutsche,weiblich,Lebenspartner verstorben,51,-
31.12.2019,Ausländer,männlich,ledig,51,20983
31.12.2019,Ausländer,männlich,verheiratet,51,47614
31.12.2019,Ausländer,männlich,verwitwet,51,603
31.12.2019,Ausländer,männlich,geschieden,51,10188
31.12.2019,Ausländer,männlich,Lebenspartnerschaft,51,-
31.12.2019,Ausländer,männlich,Lebenspartnerschaft aufgehoben,51,-
31.12.2019,Ausländer,männlich,Lebenspartner verstorben,51,-
31.12.2019,Ausländer,weiblich,ledig,51,11207
31.12.2019,Ausländer,weiblich,verheiratet,51,47272
31.12.2019,Ausländer,weiblich,verwitwet,51,2248
31.12.2019,Ausländer,weiblich,geschieden,51,11137
31.12.2019,Ausländer,weiblich,Lebenspartnerschaft,51,-
31.12.2019,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,51,-
31.12.2019,Ausländer,weiblich,Lebenspartner verstorben,51,-
31.12.2020,Deutsche,männlich,ledig,51,136880
31.12.2020,Deutsche,männlich,verheiratet,51,340899
31.12.2020,Deutsche,männlich,verwitwet,51,3459
31.12.2020,Deutsche,männlich,geschieden,51,72280
31.12.2020,Deutsche,männlich,Lebenspartnerschaft,51,-
31.12.2020,Deutsche,männlich,Lebenspartnerschaft aufgehoben,51,-
31.12.2020,Deutsche,männlich,Lebenspartner verstorben,51,-
31.12.2020,Deutsche,weiblich,ledig,51,90697
31.12.2020,Deutsche,weiblich,verheiratet,51,355662
31.12.2020,Deutsche,weiblich,verwitwet,51,12320
31.12.2020,Deutsche,weiblich,geschieden,51,91633
31.12.2020,Deutsche,weiblich,Lebenspartnerschaft,51,-
31.12.2020,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,51,-
31.12.2020,Deutsche,weiblich,Lebenspartner verstorben,51,-
31.12.2020,Ausländer,männlich,ledig,51,23053
31.12.2020,Ausländer,männlich,verheiratet,51,48137
31.12.2020,Ausländer,männlich,verwitwet,51,623
31.12.2020,Ausländer,männlich,geschieden,51,10479
31.12.2020,Ausländer,männlich,Lebenspartnerschaft,51,-
31.12.2020,Ausländer,männlich,Lebenspartnerschaft aufgehoben,51,-
31.12.2020,Ausländer,männlich,Lebenspartner verstorben,51,-
31.12.2020,Ausländer,weiblich,ledig,51,12343
31.12.2020,Ausländer,weiblich,verheiratet,51,49334
31.12.2020,Ausländer,weiblich,verwitwet,51,2157
31.12.2020,Ausländer,weiblich,geschieden,51,11662
31.12.2020,Ausländer,weiblich,Lebenspartnerschaft,51,-
31.12.2020,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,51,-
31.12.2020,Ausländer,weiblich,Lebenspartner verstorben,51,-
31.12.2021,Deutsche,männlich,ledig,51,128018
31.12.2021,Deutsche,männlich,verheiratet,51,309036
31.12.2021,Deutsche,männlich,verwitwet,51,3230
31.12.2021,Deutsche,männlich,geschieden,51,64888
31.12.2021,Deutsche,männlich,Lebenspartnerschaft,51,-
31.12.2021,Deutsche,männlich,Lebenspartnerschaft aufgehoben,51,-
31.12.2021,Deutsche,männlich,Lebenspartner verstorben,51,-
31.12.2021,Deutsche,weiblich,ledig,51,86071
31.12.2021,Deutsche,weiblich,verheiratet,51,325427
31.12.2021,Deutsche,weiblich,verwitwet,51,11195
31.12.2021,Deutsche,weiblich,geschieden,51,82781
31.12.2021,Deutsche,weiblich,Lebenspartnerschaft,51,-
31.12.2021,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,51,-
31.12.2021,Deutsche,weiblich,Lebenspartner verstorben,51,-
31.12.2021,Ausländer,männlich,ledig,51,25792
31.12.2021,Ausländer,männlich,verheiratet,51,47104
31.12.2021,Ausländer,männlich,verwitwet,51,605
31.12.2021,Ausländer,männlich,geschieden,51,10583
31.12.2021,Ausländer,männlich,Lebenspartnerschaft,51,-
31.12.2021,Ausländer,männlich,Lebenspartnerschaft aufgehoben,51,-
31.12.2021,Ausländer,männlich,Lebenspartner verstorben,51,-
31.12.2021,Ausländer,weiblich,ledig,51,14452
31.12.2021,Ausländer,weiblich,verheiratet,51,51121
31.12.2021,Ausländer,weiblich,verwitwet,51,2202
31.12.2021,Ausländer,weiblich,geschieden,51,12249
31.12.2021,Ausländer,weiblich,Lebenspartnerschaft,51,-
31.12.2021,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,51,-
31.12.2021,Ausländer,weiblich,Lebenspartner verstorben,51,-
31.12.2022,Deutsche,männlich,ledig,51,124059
31.12.2022,Deutsche,männlich,verheiratet,51,294763
31.12.2022,Deutsche,männlich,verwitwet,51,3026
31.12.2022,Deutsche,männlich,geschieden,51,60982
31.12.2022,Deutsche,männlich,Lebenspartnerschaft,51,-
31.12.2022,Deutsche,männlich,Lebenspartnerschaft aufgehoben,51,-
31.12.2022,Deutsche,männlich,Lebenspartner verstorben,51,-
31.12.2022,Deutsche,weiblich,ledig,51,85268
31.12.2022,Deutsche,weiblich,verheiratet,51,309357
31.12.2022,Deutsche,weiblich,verwitwet,51,10670
31.12.2022,Deutsche,weiblich,geschieden,51,77977
